MSSubClass,MSZoning,LotFrontage,LotArea,Alley,LotShape,LandContour,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinType2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,GrLivArea,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,Fence,MiscFeature,MoSold,YrSold,SaleType,SaleCondition,TotSF,TotBth,TotPorchSF,PoolNA,2ndFlrNA,SalePrice
20,RL,65.0,7150,NA,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,1967,1967,Gable,CompShg,HdBoard,HdBoard,BrkFace,60.0,TA,TA,CBlock,TA,TA,No,BLQ,Unf,460.0,892.0,GasA,TA,Y,SBrkr,892,TA,5,Typ,0,NA,Attchd,1967.0,RFn,1.0,288.0,TA,TA,Y,GdWo,NA,7,2009,WD,Normal,892,1.0,0,0,0,100000
120,FV,50.0,5119,NA,IR1,Lvl,CulDSac,Gtl,Somerst,Norm,Norm,TwnhsE,1Story,9,1999,2000,Gable,CompShg,MetalSd,MetalSd,BrkFace,60.0,Gd,TA,PConc,Ex,TA,Av,GLQ,Unf,460.0,1698.0,GasA,Ex,Y,SBrkr,1709,Gd,5,Typ,1,TA,Attchd,1999.0,Fin,2.0,506.0,TA,TA,Y,NA,NA,1,2008,CWD,Abnorml,1709,3.0,162,0,0,328900
90,RL,70.0,8393,NA,Reg,Lvl,Corner,Gtl,NAmes,Norm,Norm,Duplex,1Story,5,1959,2005,Gable,CompShg,MetalSd,MetalSd,BrkFace,122.0,TA,TA,CBlock,TA,TA,No,LwQ,Unf,1098.0,1626.0,GasA,Ex,Y,SBrkr,1712,TA,8,Typ,0,NA,Attchd,2005.0,Fin,2.0,588.0,TA,TA,Y,NA,NA,6,2006,WD,Family,1712,2.0,326,0,0,145000
50,RL,59.0,16466,NA,IR1,Lvl,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,5,1955,1955,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Gd,PConc,TA,TA,No,Unf,Unf,816.0,816.0,GasA,TA,Y,SBrkr,1393,TA,8,Typ,0,NA,Attchd,1955.0,Unf,1.0,300.0,TA,TA,Y,NA,NA,4,2008,WD,Normal,1393,1.5,386,0,1,135500
20,RL,95.0,15865,NA,IR1,Lvl,Inside,Mod,NAmes,Norm,Norm,1Fam,1Story,8,1970,1970,Flat,Tar&Grv,Wd Sdng,Wd Sdng,None,0.0,Gd,Gd,PConc,TA,Gd,Gd,ALQ,Rec,1043.0,2217.0,GasA,Ex,Y,SBrkr,2217,Gd,8,Typ,1,TA,Attchd,1970.0,Unf,2.0,621.0,TA,TA,Y,NA,NA,10,2007,WD,Normal,2217,3.0,512,0,0,268000
20,RL,128.0,12160,NA,Reg,Lvl,Inside,Gtl,NAmes,Feedr,Norm,1Fam,1Story,6,1953,1953,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,90.0,TA,TA,CBlock,TA,TA,No,BLQ,Unf,481.0,1505.0,GasA,Ex,Y,SBrkr,1505,TA,6,Typ,1,TA,Attchd,1953.0,RFn,2.0,505.0,TA,TA,Y,NA,NA,2,2009,WD,Normal,1505,2.0,162,0,0,149500
50,RL,60.0,8064,NA,Reg,Lvl,Corner,Gtl,NAmes,Artery,Norm,1Fam,1.5Fin,5,1949,2006,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Gd,CBlock,TA,TA,Mn,Unf,Unf,672.0,672.0,GasA,Ex,Y,SBrkr,924,TA,6,Typ,1,Po,Detchd,2003.0,Unf,2.0,576.0,TA,TA,Y,MnPrv,Shed,7,2007,WD,Normal,924,1.0,0,0,1,122900
60,RL,70.0,11184,NA,Reg,Lvl,Inside,Gtl,Sawyer,Norm,Norm,1Fam,2Story,6,1978,1978,Hip,CompShg,HdBoard,HdBoard,BrkFace,92.0,TA,TA,CBlock,TA,TA,No,LwQ,Rec,192.0,918.0,GasA,Gd,Y,SBrkr,1683,TA,7,Typ,1,TA,Attchd,1978.0,RFn,2.0,440.0,TA,TA,Y,NA,NA,7,2009,WD,Normal,1683,2.5,243,0,1,172500
20,RL,70.0,8414,NA,Reg,Lvl,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,6,1963,2003,Hip,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,No,GLQ,Unf,396.0,1059.0,GasA,TA,Y,SBrkr,1068,TA,6,Typ,0,NA,Attchd,1963.0,RFn,1.0,264.0,TA,TA,Y,MnPrv,NA,2,2006,WD,Normal,1068,1.5,192,0,0,154500
20,RL,72.0,13284,NA,Reg,Lvl,Inside,Gtl,Sawyer,PosN,Norm,1Fam,1Story,5,1954,1954,Gable,CompShg,Wd Sdng,Plywood,None,0.0,TA,TA,PConc,Gd,TA,Mn,BLQ,Unf,319.0,1383.0,GasA,TA,Y,SBrkr,1383,TA,6,Typ,1,Gd,Attchd,1954.0,Unf,1.0,354.0,TA,TA,Y,GdPrv,NA,6,2008,WD,Normal,1383,2.0,627,0,0,165000
90,RL,64.0,7018,NA,Reg,Bnk,Inside,Gtl,SawyerW,Norm,Norm,Duplex,1Story,5,1979,1979,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,Slab,NA,NA,NA,NA,NA,0.0,0.0,GasA,TA,Y,SBrkr,1535,TA,8,Typ,0,NA,Attchd,1979.0,Unf,2.0,400.0,TA,TA,Y,NA,NA,6,2009,WD,Alloca,1535,2.0,0,0,0,118858
60,RL,71.0,7056,NA,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,2Story,6,1963,1963,Hip,CompShg,HdBoard,HdBoard,BrkFace,415.0,TA,TA,CBlock,TA,TA,No,BLQ,Unf,380.0,780.0,GasA,TA,Y,SBrkr,1796,TA,8,Typ,1,TA,Attchd,1963.0,RFn,2.0,483.0,TA,TA,Y,NA,NA,10,2008,WD,Normal,1796,2.5,50,0,1,140000
30,RM,50.0,8765,Grvl,Reg,Lvl,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,4,1936,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,No,ALQ,Unf,666.0,951.0,GasA,Ex,N,SBrkr,951,TA,6,Typ,0,NA,Detchd,1936.0,Unf,1.0,327.0,TA,TA,Y,NA,NA,4,2006,WD,Abnorml,951,1.0,28,0,0,106500
90,RL,64.0,7018,NA,Reg,Lvl,Inside,Gtl,SawyerW,Feedr,Norm,Duplex,2Story,5,1979,1979,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,Slab,NA,NA,NA,NA,NA,0.0,0.0,GasA,TA,Y,SBrkr,2240,TA,12,Typ,0,NA,Detchd,1979.0,Unf,2.0,528.0,TA,TA,Y,NA,NA,6,2009,WD,Alloca,2240,2.0,154,0,1,142953
20,RL,100.0,12919,NA,IR1,Lvl,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,9,2009,2010,Hip,CompShg,VinylSd,VinylSd,Stone,760.0,Ex,TA,PConc,Ex,TA,Gd,GLQ,Unf,142.0,2330.0,GasA,Ex,Y,SBrkr,2364,Ex,11,Typ,2,Gd,Attchd,2009.0,Fin,3.0,820.0,TA,TA,Y,NA,NA,3,2010,New,Partial,2364,3.5,67,0,0,611657
20,RL,65.0,6993,NA,Reg,Lvl,Inside,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,5,1961,1994,Gable,CompShg,HdBoard,Plywood,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,Unf,447.0,912.0,GasA,TA,Y,SBrkr,1236,TA,6,Typ,1,TA,Attchd,1961.0,Unf,1.0,288.0,TA,TA,Y,NA,NA,6,2006,WD,Normal,1236,1.0,0,0,0,135000
20,RL,73.0,7340,NA,IR1,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,1971,1971,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,Unf,536.0,858.0,GasA,TA,Y,SBrkr,858,TA,4,Typ,0,NA,Detchd,1979.0,Unf,1.0,684.0,TA,TA,Y,NA,NA,6,2007,WD,Normal,858,1.0,0,0,0,110000
20,RL,64.0,8712,NA,IR1,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,1957,2000,Hip,CompShg,MetalSd,MetalSd,None,0.0,TA,Gd,CBlock,TA,TA,Mn,BLQ,Unf,132.0,992.0,GasA,TA,Y,SBrkr,1306,TA,5,Typ,0,NA,Detchd,1968.0,Unf,1.0,756.0,TA,TA,Y,NA,NA,5,2009,WD,Normal,1306,2.0,0,0,0,153000
60,RL,63.0,7875,NA,Reg,Lvl,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,2003,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,Unf,783.0,783.0,GasA,Ex,Y,SBrkr,1509,Gd,8,Typ,1,Gd,Attchd,2003.0,Fin,2.0,393.0,TA,TA,Y,NA,NA,7,2006,WD,Normal,1509,2.5,75,0,1,180000
20,RL,50.0,14859,NA,IR1,HLS,CulDSac,Gtl,Gilbert,Norm,Norm,1Fam,1Story,7,2006,2006,Hip,CompShg,VinylSd,VinylSd,BrkFace,27.0,Gd,TA,PConc,Gd,TA,No,Unf,Unf,1670.0,1670.0,GasA,Ex,Y,SBrkr,1670,Gd,7,Typ,1,Gd,Attchd,2006.0,RFn,3.0,690.0,TA,TA,Y,NA,NA,8,2006,New,Partial,1670,2.0,204,0,0,240000
20,RL,72.0,6173,NA,IR1,Lvl,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,1967,1967,Gable,CompShg,HdBoard,Wd Sdng,BrkFace,75.0,TA,TA,CBlock,TA,TA,No,GLQ,Unf,277.0,876.0,GasA,TA,Y,SBrkr,902,TA,6,Typ,0,NA,Attchd,1967.0,Unf,1.0,288.0,TA,TA,Y,MnPrv,NA,8,2007,WD,Normal,902,1.0,0,0,0,125500
20,RL,80.0,9920,NA,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,1954,1954,Gable,CompShg,HdBoard,HdBoard,Stone,110.0,TA,TA,CBlock,TA,TA,No,Rec,LwQ,412.0,1056.0,GasA,TA,Y,SBrkr,1063,TA,6,Typ,0,NA,Attchd,1954.0,RFn,1.0,280.0,TA,TA,Y,MnPrv,NA,2,2010,WD,Normal,1063,2.0,164,0,0,128000
20,RL,116.0,13501,NA,IR1,Lvl,Corner,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,2006,2006,Gable,CompShg,VinylSd,VinylSd,Stone,208.0,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,1560.0,1623.0,GasA,Ex,Y,SBrkr,1636,Gd,8,Typ,1,Gd,Attchd,2006.0,RFn,3.0,865.0,TA,TA,Y,NA,NA,6,2007,WD,Normal,1636,3.0,60,0,0,255000
50,RL,86.0,11500,NA,IR1,Lvl,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1.5Fin,7,1936,1987,Gable,CompShg,BrkFace,BrkFace,None,0.0,Gd,TA,CBlock,Gd,TA,No,Rec,Unf,794.0,1017.0,GasA,Gd,Y,SBrkr,2057,Gd,6,Typ,1,Gd,Attchd,1936.0,Fin,1.0,180.0,Fa,TA,Y,NA,NA,6,2006,WD,Normal,2057,1.5,322,0,1,250000
20,RL,74.0,8885,NA,IR1,Low,Inside,Mod,Mitchel,Norm,Norm,1Fam,1Story,5,1983,1983,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,Gd,TA,Av,BLQ,ALQ,239.0,864.0,GasA,TA,Y,SBrkr,902,TA,5,Typ,0,NA,Attchd,1983.0,Unf,2.0,484.0,TA,TA,Y,MnPrv,NA,6,2006,WD,Normal,902,2.0,164,0,0,131000
60,RL,149.0,12589,NA,IR2,Lvl,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,2005,2005,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,Unf,742.0,742.0,GasA,Ex,Y,SBrkr,1484,Gd,8,Typ,1,Gd,Attchd,2005.0,Fin,2.0,390.0,TA,TA,Y,NA,NA,6,2009,WD,Normal,1484,2.5,60,0,1,174000
90,RL,80.0,11600,NA,Reg,Lvl,Corner,Gtl,NAmes,Feedr,Norm,Duplex,2Story,5,1960,1960,Gable,CompShg,MetalSd,MetalSd,BrkFace,361.0,TA,TA,CBlock,TA,TA,No,Rec,Unf,662.0,1105.0,GasA,TA,Y,FuseA,2274,TA,12,Typ,0,NA,Detchd,1960.0,Unf,2.0,480.0,TA,TA,Y,NA,NA,1,2010,WD,Normal,2274,2.0,0,0,1,154300
20,RL,70.0,9286,NA,IR1,Lvl,CulDSac,Mod,CollgCr,Norm,Norm,1Fam,1Story,5,1977,1989,Gable,CompShg,HdBoard,Plywood,None,0.0,TA,TA,CBlock,Gd,Gd,Av,ALQ,Unf,1072.0,1268.0,GasA,TA,Y,SBrkr,1268,Gd,5,Typ,0,NA,Detchd,1978.0,Unf,1.0,252.0,TA,TA,Y,NA,NA,10,2009,WD,Normal,1268,1.5,173,0,0,143500
30,RM,51.0,6120,NA,Reg,Lvl,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1Story,5,1925,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,TA,TA,No,Rec,Unf,279.0,768.0,GasA,TA,N,SBrkr,1015,TA,6,Min1,0,NA,Detchd,1925.0,Unf,1.0,450.0,TA,TA,Y,MnPrv,Shed,7,2006,WD,Abnorml,1015,1.0,232,0,0,88000
90,RH,82.0,6270,NA,Reg,HLS,Inside,Gtl,Crawfor,Norm,Norm,Duplex,2Story,5,1949,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,Unf,717.0,1001.0,GasA,TA,N,FuseA,2002,TA,8,Typ,0,NA,2Types,1949.0,Unf,3.0,871.0,TA,TA,Y,NA,NA,8,2007,WD,Normal,2002,2.0,0,0,1,145000
160,FV,30.0,3000,Pave,Reg,Lvl,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,6,2009,2009,Gable,CompShg,VinylSd,VinylSd,Stone,76.0,Gd,TA,PConc,Gd,TA,Av,GLQ,Unf,318.0,612.0,GasA,Ex,Y,SBrkr,1224,Gd,4,Typ,0,NA,Detchd,2009.0,RFn,2.0,528.0,TA,TA,Y,NA,NA,6,2009,New,Partial,1224,2.5,234,0,1,173733
160,RM,21.0,2001,NA,Reg,Lvl,Inside,Gtl,MeadowV,Norm,Norm,Twnhs,2Story,4,1970,1970,Gable,CompShg,CemntBd,CmentBd,BrkFace,80.0,TA,TA,CBlock,TA,TA,No,Unf,Unf,546.0,546.0,GasA,Fa,Y,SBrkr,1092,TA,6,Typ,0,NA,Attchd,1970.0,Unf,1.0,286.0,TA,TA,Y,NA,NA,1,2007,WD,Normal,1092,1.5,0,0,1,75000
20,C (all),50.0,9000,NA,Reg,Lvl,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,2,1949,1950,Gable,CompShg,AsbShng,AsbShng,None,0.0,TA,TA,CBlock,TA,TA,Av,BLQ,Unf,430.0,480.0,GasA,TA,N,FuseA,480,TA,4,Typ,0,NA,Detchd,1958.0,Unf,1.0,308.0,TA,TA,Y,NA,NA,10,2006,WD,Abnorml,480,1.0,0,0,0,35311
20,RL,65.0,17140,NA,Reg,Lvl,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,4,1956,1956,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,Unf,75.0,1134.0,GasA,Ex,Y,FuseA,1229,TA,6,Typ,0,NA,Attchd,1956.0,RFn,1.0,284.0,TA,TA,Y,NA,NA,4,2009,WD,Normal,1229,1.0,0,0,0,135000
60,RL,103.0,13125,NA,IR1,Lvl,Corner,Gtl,SawyerW,Norm,Norm,1Fam,2Story,7,1991,1991,Gable,CompShg,HdBoard,HdBoard,None,0.0,Gd,TA,PConc,Ex,TA,Mn,BLQ,GLQ,422.0,1104.0,GasA,Ex,Y,SBrkr,2127,Gd,8,Typ,1,TA,Attchd,1991.0,RFn,3.0,833.0,TA,TA,Y,GdPrv,NA,11,2007,WD,Normal,2127,3.5,488,0,1,238000
20,RL,87.0,11029,NA,IR1,Lvl,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,1958,2002,Hip,CompShg,MetalSd,MetalSd,None,0.0,Ex,TA,CBlock,Gd,TA,No,ALQ,BLQ,245.0,1184.0,GasA,Ex,Y,SBrkr,1414,TA,6,Min1,1,TA,Attchd,1990.0,Unf,2.0,601.0,TA,TA,Y,NA,NA,5,2008,WD,Normal,1414,2.0,241,0,0,176500
60,RL,70.0,8462,NA,IR1,Lvl,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,6,1994,1994,Gable,CompShg,HdBoard,HdBoard,BrkFace,105.0,Gd,Gd,PConc,Gd,Gd,No,GLQ,Unf,114.0,928.0,GasA,Ex,Y,SBrkr,1721,Gd,7,Typ,0,NA,Attchd,1994.0,RFn,2.0,471.0,TA,TA,Y,NA,NA,7,2007,WD,Normal,1721,3.0,387,0,1,201000
90,RL,67.0,8777,NA,Reg,Lvl,Inside,Gtl,Edwards,Feedr,Norm,Duplex,1.5Fin,5,1900,2003,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,Unf,188.0,1272.0,GasA,Gd,Y,SBrkr,2200,TA,9,Typ,0,NA,NA,0.0,NA,0.0,0.0,NA,NA,N,GdPrv,NA,9,2008,WD,Normal,2200,5.0,70,0,1,145900
20,RL,65.0,10237,NA,Reg,Lvl,Inside,Gtl,Gilbert,RRAn,Norm,1Fam,1Story,6,2005,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,1288.0,1316.0,GasA,Ex,Y,SBrkr,1316,Gd,6,Typ,1,Gd,Attchd,2005.0,Fin,2.0,397.0,TA,TA,Y,NA,NA,10,2006,New,Partial,1316,2.0,123,0,0,169990
120,RL,50.0,8012,NA,Reg,Lvl,Inside,Gtl,SawyerW,Norm,Norm,TwnhsE,1Story,6,1993,1994,Gable,CompShg,Plywood,Plywood,None,0.0,Gd,TA,PConc,Gd,TA,No,LwQ,GLQ,598.0,1604.0,GasA,Ex,Y,SBrkr,1617,Gd,5,Typ,1,Fa,Attchd,1993.0,RFn,2.0,533.0,TA,TA,Y,NA,NA,7,2008,WD,Normal,1617,3.0,69,0,0,193000
20,RL,79.0,10240,NA,Reg,Lvl,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6,1980,1980,Gable,CompShg,Plywood,Plywood,BrkFace,157.0,TA,Gd,CBlock,Gd,TA,No,BLQ,LwQ,0.0,1686.0,GasA,TA,Y,SBrkr,1686,TA,7,Typ,1,TA,Attchd,1980.0,Unf,2.0,612.0,TA,TA,Y,NA,NA,5,2006,WD,Normal,1686,3.0,515,0,0,207500
20,RL,80.0,15611,NA,IR1,Lvl,Corner,Gtl,NWAmes,Norm,Norm,1Fam,1Story,5,1977,1977,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,Av,ALQ,LwQ,266.0,1126.0,GasA,TA,Y,SBrkr,1126,Ex,6,Typ,0,NA,Attchd,1977.0,RFn,2.0,540.0,TA,TA,Y,NA,NA,3,2008,WD,Abnorml,1126,2.5,180,0,0,175000
60,RL,93.0,11999,NA,Reg,Lvl,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,8,2003,2004,Hip,CompShg,VinylSd,VinylSd,BrkFace,340.0,Gd,TA,PConc,Gd,TA,No,Unf,Unf,1181.0,1181.0,GasA,Ex,Y,SBrkr,2374,Ex,10,Typ,1,Gd,BuiltIn,2003.0,Fin,3.0,656.0,TA,TA,Y,NA,NA,5,2007,WD,Normal,2374,2.5,204,0,1,285000
60,RL,80.0,9900,NA,Reg,Lvl,Inside,Gtl,NWAmes,Feedr,Norm,1Fam,2Story,7,1968,1968,Gable,CompShg,MetalSd,MetalSd,BrkFace,342.0,TA,TA,CBlock,TA,TA,No,BLQ,Unf,280.0,832.0,GasA,Gd,Y,SBrkr,1978,TA,9,Typ,1,Gd,Attchd,1968.0,RFn,2.0,486.0,TA,TA,Y,GdPrv,NA,4,2008,WD,Normal,1978,2.5,43,0,1,176000
20,RL,70.0,11838,NA,Reg,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,2001,2001,Hip,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Av,Unf,Unf,1753.0,1753.0,GasA,Ex,Y,SBrkr,1788,Ex,7,Typ,1,TA,Attchd,2001.0,RFn,2.0,522.0,TA,TA,Y,NA,NA,6,2009,WD,Normal,1788,2.0,353,0,0,236500
60,RL,64.0,13006,NA,IR1,Lvl,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,1997,1997,Gable,CompShg,HdBoard,HdBoard,BrkFace,285.0,TA,TA,PConc,Gd,TA,No,Unf,Unf,964.0,964.0,GasA,Gd,Y,SBrkr,2236,Gd,8,Typ,1,TA,BuiltIn,1997.0,Fin,2.0,642.0,TA,TA,Y,NA,NA,11,2006,WD,Normal,2236,2.5,0,0,1,222000
20,RL,73.0,8925,NA,IR1,HLS,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,8,2007,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Av,GLQ,Unf,1450.0,1466.0,GasA,Ex,Y,SBrkr,1466,Gd,7,Typ,0,NA,Attchd,2007.0,Fin,3.0,610.0,TA,TA,Y,NA,NA,7,2009,WD,Normal,1466,2.0,118,0,0,201000
20,RL,70.0,9100,NA,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,1965,1965,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,Rec,121.0,925.0,GasA,Ex,Y,SBrkr,925,TA,5,Typ,0,NA,Detchd,1965.0,Unf,1.0,429.0,TA,TA,Y,GdWo,NA,7,2009,WD,Normal,925,1.5,0,0,0,117500
20,RL,84.0,11670,NA,IR1,Lvl,Corner,Gtl,Somerst,RRNn,Norm,1Fam,1Story,9,2006,2006,Hip,CompShg,VinylSd,ImStucc,Stone,302.0,Ex,TA,PConc,Ex,Gd,No,Unf,Unf,1905.0,1905.0,GasA,Ex,Y,SBrkr,1905,Ex,8,Typ,1,Gd,Attchd,2006.0,Fin,3.0,788.0,TA,TA,Y,NA,NA,3,2007,WD,Normal,1905,2.0,191,0,0,320000
20,RL,63.0,8487,NA,Reg,Lvl,FR2,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,2004,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,210.0,Gd,TA,PConc,Gd,TA,Av,GLQ,Unf,1480.0,1500.0,GasA,Ex,Y,SBrkr,1500,Gd,6,Typ,0,NA,Attchd,2004.0,RFn,2.0,570.0,TA,TA,Y,NA,NA,8,2009,WD,Normal,1500,2.0,228,0,0,190000
20,RL,313.0,27650,NA,IR2,HLS,Inside,Mod,NAmes,PosA,Norm,1Fam,1Story,7,1960,2007,Flat,Tar&Grv,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,Gd,TA,Gd,GLQ,Unf,160.0,585.0,GasA,Ex,Y,SBrkr,2069,Gd,9,Typ,1,Gd,Attchd,1960.0,RFn,2.0,505.0,TA,TA,Y,NA,NA,11,2008,WD,Normal,2069,3.0,0,0,0,242000
30,RL,52.0,5825,NA,IR1,Lvl,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1Story,4,1926,1953,Gable,CompShg,MetalSd,MetalSd,BrkFace,108.0,TA,Gd,PConc,Fa,TA,Mn,Unf,Unf,600.0,600.0,GasA,Gd,Y,SBrkr,747,TA,5,Typ,0,NA,Detchd,1953.0,Unf,2.0,528.0,TA,TA,Y,NA,NA,6,2006,WD,Normal,747,1.0,32,0,0,79900
20,RL,67.0,10083,NA,Reg,Lvl,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,7,2003,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,343.0,1176.0,GasA,Ex,Y,SBrkr,1200,Gd,5,Typ,0,NA,Attchd,2003.0,RFn,2.0,555.0,TA,TA,Y,NA,NA,8,2009,WD,Normal,1200,3.0,41,0,0,184900
60,RL,75.0,9675,NA,Reg,Lvl,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,7,2005,2005,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,Unf,772.0,1113.0,GasA,Ex,Y,SBrkr,1971,Gd,8,Typ,1,Gd,Attchd,2005.0,RFn,2.0,689.0,TA,TA,Y,NA,NA,2,2009,WD,Normal,1971,2.5,48,0,1,253000
60,RL,73.0,8760,NA,Reg,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,Gd,Mn,GLQ,Unf,927.0,1391.0,GasA,Ex,Y,SBrkr,1962,Gd,7,Typ,0,NA,Attchd,2006.0,RFn,3.0,868.0,TA,TA,Y,NA,NA,8,2006,New,Partial,1962,2.5,90,0,1,239799
70,RL,80.5,24090,NA,Reg,Lvl,Inside,Gtl,ClearCr,Norm,Norm,1Fam,2Story,7,1940,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Gd,CBlock,TA,TA,Mn,Unf,Unf,1032.0,1032.0,GasA,Ex,Y,SBrkr,2403,TA,10,Typ,2,TA,Attchd,1940.0,Unf,1.0,349.0,TA,TA,Y,NA,NA,6,2010,COD,Normal,2403,2.0,374,0,1,244400
90,RL,55.0,12640,NA,IR1,Lvl,Inside,Gtl,Mitchel,Norm,Norm,Duplex,1Story,6,1976,1976,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,CBlock,TA,TA,Gd,Rec,LwQ,396.0,1728.0,GasA,TA,Y,SBrkr,1728,TA,8,Typ,0,NA,Attchd,1976.0,Unf,2.0,574.0,TA,TA,Y,NA,NA,7,2006,WD,Normal,1728,2.0,40,0,0,150900
60,RL,64.0,8755,NA,IR1,Lvl,FR2,Gtl,Gilbert,RRNn,Norm,1Fam,2Story,7,1999,1999,Gable,CompShg,VinylSd,VinylSd,BrkFace,298.0,Gd,TA,PConc,Gd,TA,No,ALQ,Unf,220.0,992.0,GasA,Ex,Y,SBrkr,2060,Gd,8,Typ,1,TA,BuiltIn,1999.0,RFn,2.0,390.0,TA,TA,Y,GdPrv,NA,6,2009,WD,Normal,2060,3.5,168,0,1,214000
90,RL,42.0,7711,NA,IR1,Lvl,Inside,Gtl,Edwards,Norm,Norm,Duplex,1Story,4,1977,1977,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,PConc,Gd,TA,Gd,GLQ,Unf,0.0,1440.0,GasA,TA,Y,SBrkr,1440,TA,8,Typ,0,NA,NA,0.0,NA,0.0,0.0,NA,NA,N,NA,NA,8,2007,Oth,Abnorml,1440,4.0,321,0,0,150000
